folder_name,gps_speed,ground_truth_dist,predicted_dist_raw,predicted_dist_filtered
20260212043743_860,0.01,0.8671806554985776,821.7499860116275,821.7499860116275
20260212043744_275,0.02,0.8674249875162969,818.1874860722708,818.1874860722708
20260212043744_689,0.02,0.8682857121966631,885.1956984721872,821.7499860116275
20260212043745_103,0.02,0.8685224951628057,839.2231999999012,839.2231999999012
20260212043745_542,0.06,0.8675659902340855,868.7410566402859,868.7410566402859
20260212043745_955,0.06,0.8667510327942232,838.3753096117281,838.3753096117281
20260212043746_368,0.07,0.8665816273811136,883.6696278147332,883.6696278147332
20260212043746_780,0.07,0.8661597294195382,832.0982001211877,832.0982001211877
20260212043747_194,0.06,0.8667149906918408,820.9020888731592,820.9020888731592
20260212043747_614,0.06,0.8667216240571853,825.9910573680046,825.9910573680046
20260212043748_031,0.06,0.8669235510067045,870.0985356128193,825.9910573680046
20260212043748_445,0.11,0.8669790051952162,880.7853590250828,880.7853590250828
20260212043748_859,0.11,0.8666462522961287,886.5538988326367,886.5538988326367
20260212043749_273,0.16,0.8661774770368242,827.5181627450445,880.7853590250828
20260212043749_686,0.16,0.8656733646312378,833.9645936971378,833.9645936971378
20260212043750_128,0.16,0.8659416935452049,833.1309791397314,833.1309791397314
20260212043750_510,0.1,0.8663339875898519,823.4611632547864,833.1309791397314
20260212043750_923,0.1,0.8667849938722111,833.6399168178863,833.6399168178863
20260212043751_336,0.04,0.866940953942156,829.213951254739,829.213951254739
20260212043751_749,0.04,0.8669837844763646,819.3753025950317,819.3753025950317
20260212043752_162,0.13,0.8664180468118217,814.7949437606495,814.7949437606495
20260212043752_577,0.13,0.8673939927187028,839.2235242106877,839.2235242106877
20260212043752_990,0.13,0.8686132002503738,852.1160569232876,852.1160569232876
20260212043753_407,0.13,0.8682319600771933,796.1342225835369,796.1342225835369
20260212043753_821,0.13,0.8682115770361992,808.6877986481401,808.6877986481401
20260212043754_235,0.01,0.8686356043435661,874.1696279764485,808.6877986481401
20260212043754_651,0.01,0.8686810718478537,865.3485338586453,865.3485338586453
20260212043755_069,0.01,0.8690602893562167,880.9553421466519,880.9553421466519
20260212043755_482,0.01,0.868789056964451,834.1339143722487,834.1339143722487
20260212043755_897,0.01,0.8689105890997606,824.2946288254539,824.2946288254539
20260212043756_309,0.03,0.8676725705315218,729.8038409448916,824.2946288254539
20260212043756_722,0.03,0.8673325796822192,817.5092304773204,817.5092304773204
20260212043757_137,0.03,0.8670593675518992,834.8118114568098,834.8118114568098
20260212043757_557,0.04,0.8679438038139402,822.5985180710785,822.5985180710785
20260212043757_969,0.04,0.8666449421224033,818.696730915864,818.696730915864
20260212043758_381,0.05,0.8687309824497371,832.7903419546045,832.7903419546045
20260212043758_797,0.05,0.8677028710552591,835.6756675305064,835.6756675305064
20260212043759_212,0.02,0.8671930259635506,826.3451434309981,826.3451434309981
20260212043759_629,0.02,0.866123450090906,838.5593237524134,838.5593237524134
20260212043800_043,0.02,0.8599316524812151,824.2949472689978,824.2949472689978
20260212043800_466,0.01,0.8591145495407247,814.1160575701488,814.1160575701488
20260212043800_883,0.01,0.8585335831676215,799.6964149584666,799.6964149584666
20260212043801_318,0.05,0.8586697852774079,510.62499130780327,799.6964149584666
20260212043801_755,0.05,0.8578920608581753,809.5357005052614,809.5357005052614
20260212043802_168,0.04,0.8601578572131763,809.2105956502148,809.2105956502148
20260212043802_586,0.04,0.8614271722491595,820.9161577256582,809.5357005052614
20260212043802_998,0.04,0.8604173121789254,817.353250887174,817.353250887174
20260212043803_414,0.08,0.8599667293571374,816.1660745646086,816.1660745646086
20260212043803_827,0.08,0.8597500672323075,821.2554493800188,821.2554493800188
20260212043804_239,0.02,0.8598517372136725,830.925582534393,830.925582534393
20260212043804_653,0.02,0.8588839083323048,821.9196288658826,821.9196288658826
20260212043805_065,0.02,0.8599585331617434,821.2410574488622,821.2410574488622
20260212043805_485,0.04,0.8614393621695438,829.5532368321755,821.9196288658826
20260212043805_898,0.04,0.8615356305166323,811.4011164799678,811.4011164799678
20260212043806_314,0.03,0.8626088038932771,835.660377226032,835.660377226032
20260212043806_748,0.03,0.8643555440499744,825.9907382690925,825.9907382690925
20260212043807_162,0.12,0.8653751412847243,818.0175271993354,818.0175271993354
20260212043807_582,0.12,0.8654783981753174,822.4282397060095,822.4282397060095
20260212043807_999,0.12,0.8648832720642827,812.2499861733428,812.2499861733428
20260212043808_412,0.11,0.8633404435906535,823.7853820157554,823.7853820157554
20260212043808_825,0.11,0.8638822650587041,820.3928431775869,820.3928431775869
